"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Tap2",29.5581485931547,1.73524684095831,1.10286854782826e-05,0.000199494492531773,178.91832094481
"Dbnl",41.8454227410121,1.73315326780415,7.06975629754476e-07,1.69632564339324e-05,253.562075975659
"Tank",40.4302607078472,1.72353049896746,2.04839483008675e-06,4.49215188813111e-05,244.499087538659
"Sppl2a",54.9131699448382,1.72099695251918,8.85534593494227e-09,2.97291819494893e-07,333.419754605744
"Dcbld2",32.7359897229143,1.71639252016758,6.50579390243566e-05,0.000947754761715537,198.64688117031
"Tapbp",248.052870183457,1.70044913444188,8.38311142656431e-29,1.5543050685889e-26,1503.19890745461
"Hck",117.125967605563,1.69899356260935,4.39988564751483e-15,3.51904579533588e-13,712.790403554817
"Kpna3",42.317467290277,1.69248902025943,1.46055507903926e-06,3.29149401513876e-05,254.682416101907
"March5",75.7470064423469,1.68373650676016,2.14758824727247e-09,7.96364769147674e-08,458.032580447704
"Lmo4",56.566637340616,1.67950315309054,1.16941657463935e-09,4.49255775859586e-08,344.194241174958
"Cd14",176.124178553342,1.67398777915242,9.05175878828142e-17,7.85577108455317e-15,1068.55318295377
"Cxcl16",107.252130181735,1.66982089397762,4.57596148251357e-15,3.58948978599478e-13,648.953837197288
"Malt1",50.5285755606029,1.66531793829472,4.05277409267321e-06,8.30716860503216e-05,306.389633596504
"Tor1aip1",63.7325310480831,1.66395491387269,1.58880513516835e-08,5.06307511433727e-07,385.316738610323
"Usp25",43.2436849548888,1.662887677677,7.89220416257065e-06,0.000148351616493667,261.929840093272
"Gng12",86.4678400731756,1.65829469522725,6.93945420566749e-13,4.04371910070253e-11,525.425544796048
"Casp7",29.6082452972637,1.645715316896,5.40043340620104e-05,0.000805424784785888,178.668388624105
"Psme1",42.5902367658496,1.64010616423032,5.29490995916976e-07,1.29717343684405e-05,257.972011480251
"Fam46a",38.6409042551778,1.62799505907788,9.76254429646586e-06,0.000180187412603096,233.04627011593
"Fndc3a",45.8153959903384,1.61610078191996,3.38858515107006e-06,7.10644669985335e-05,277.30141603651
"Trafd1",63.8951801455651,1.61570678849504,2.85971950686613e-08,8.70507154366189e-07,387.037345432534
"G3bp2",25.6817521456934,1.60443302295202,6.00283010121709e-05,0.000888767476691996,156.627237109969
"Rnf114",41.0335900607483,1.59692671734798,2.36586354905966e-07,5.9940108177729e-06,249.146179876444
"Slc15a3",169.110993154817,1.56733338301212,1.05073204513477e-17,1.04535024685481e-15,1022.72562381091
"Myd88",34.8685853596227,1.53875058307865,6.42267978299468e-05,0.000940686205918683,211.779999764317
"Clcn7",74.7198091757062,1.53794792130646,1.22480837859945e-10,5.43042758294257e-09,455.000649439796
"Ppp1cb",25.7324445939555,1.53700459603507,6.46798903501094e-05,0.000943932997274048,156.877924817836
"Cdkn1a",122.715242591611,1.53344499593188,1.52104972819818e-10,6.67135681862408e-09,745.691735933468
"St3gal1",32.4138085164745,1.53113718136687,3.45194576049068e-05,0.000557643039882831,196.968008718164
"Mdfic",46.4113076102296,1.52553945030453,6.51428156876391e-06,0.000124750021215906,279.381942276238
"Abracl",98.2789812216244,1.51741917070746,4.47795176872935e-12,2.29755537920089e-10,596.031285621897
"Ehd1",80.5666619303987,1.51602047772373,8.49777802799894e-11,3.85138184180085e-09,489.584109287072
"Rab32",39.7183143258969,1.49168680152731,5.05301623806873e-06,0.000100542698707719,240.304638823306
"Rasa4",87.0937399365235,1.48837696788285,3.27057739346276e-09,1.16512534392442e-07,526.911949444098
"Mtpn",107.139893617843,1.48071554705685,3.32655829660205e-12,1.8092041722453e-10,651.866910637417
"Nono",52.887375053518,1.477133890381,2.0948506508373e-07,5.35730144499394e-06,320.514603041363
"Igsf8",44.3924869014209,1.47232263622294,1.77908325059174e-06,3.9332686065928e-05,268.280177286991
"Map4",30.5791471901311,1.46656425019961,2.644918794779e-05,0.000437672363647202,185.373975099571
"Lyn",68.8211062524289,1.46251530674485,9.64335059430309e-08,2.63111886783694e-06,418.870747145844
"Tnfaip2",173.230717706525,1.45207162243891,2.32365375309249e-18,2.39954016680108e-16,1050.35590229386
"Dnajb6",53.8662374030427,1.4368031452517,2.93592823845001e-06,6.2536038039883e-05,326.31555992614
"Coa5",46.801894872723,1.43334797433365,8.3332540250631e-07,1.97624088187398e-05,284.873329718414
"Map2k1",43.809059626964,1.40102541815674,4.419771196832e-05,0.000685484665850864,265.519980754541
"Lgals3bp",260.030873726575,1.40032563639077,1.90861796621456e-15,1.57277832003822e-13,1577.97380026877
"Bfar",35.0028521124097,1.39512087857444,5.20703126878745e-05,0.000782301309222248,211.418697847639
"Trim25",61.6445427812896,1.39195271292429,8.48411665755543e-07,2.00618619398079e-05,373.318858814524
"Hk3",80.4077478141917,1.38977026856849,9.95139558500953e-08,2.69712575357169e-06,486.550697185843
"H2-T23",64.8459787854855,1.35204764648791,6.64128064388111e-07,1.59821733017056e-05,392.808490617395
"Nfkb2",61.2318597959303,1.35097593166338,1.66035405599736e-06,3.71100503803464e-05,369.249798634662
