"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Jak2",59.649446991849,2.18847142491831,1.13747410234671e-11,5.55659504607454e-10,360.236347208184
"Tbc1d13",23.0016050582456,2.18086605331905,1.2644364050626e-06,2.89754836867997e-05,140.201534745835
"Psmb9",20.7477072769252,2.17365792437874,5.92718654133852e-06,0.000114855077919809,125.729362708984
"P2ry14",73.3436322411089,2.15700021864996,2.05426278269317e-10,8.7741758016811e-09,442.736141944651
"Stxbp3a",29.1135693062523,2.13235634319194,6.31807624019543e-06,0.00012156336313093,176.48252946745
"Slfn5",180.165439056161,2.12660659413147,1.07017374838907e-24,1.61675508136259e-22,1092.11734675071
"Aftph",37.3271399926793,2.11612839756745,1.32115943857759e-06,3.00223362114652e-05,225.206083432977
"Traf1",41.8322891107639,2.10814733619784,1.26228235002408e-07,3.35429948257213e-06,251.650470243626
"Pdpn",55.4591202669701,2.08885733525429,8.77639353117703e-08,2.41070095714957e-06,333.647089953281
"Tlr2",55.7709750292992,2.08639000465883,1.39056196616687e-08,4.4838753043436e-07,337.863222620107
"Slc2a6",71.9144758820678,2.07524630617466,2.71204452037906e-13,1.67612569676155e-11,434.904037423647
"Psma5",26.4888564408127,2.0745559542742,4.97380354123462e-06,9.99415992349558e-05,161.228038842162
"Fpr1",72.0170744538252,2.06938638533576,3.90947848221591e-12,2.04445676012291e-10,436.416616607009
"Plekhf2",29.035594025786,2.06416995147289,3.68220367352297e-05,0.000583289661526221,176.550093485634
"Rasgef1b",59.2348095881447,2.057345667603,3.57925878868174e-09,1.26405165359591e-07,359.790210249532
"Slc31a2",70.3878437540375,2.05322115214654,1.04859541086047e-13,6.95483037544694e-12,427.435718642514
"C3",121.88188907752,2.0458940771012,9.00206837763774e-20,1.03435033556012e-17,741.839911074578
"Srgn",220.606922933066,2.03489999681392,4.39875827609572e-23,6.40804821721229e-21,1328.68974604757
"Psmb8",72.0178012402712,2.02302084720658,1.50255077440449e-13,9.72842001396178e-12,436.976364591259
"Nfkbiz",44.717292997181,2.01765459010729,4.49932747320581e-05,0.000695180180424489,269.687133765108
"Ccl4",1750.90601369452,2.01710204812296,1.3217816136193e-26,2.20063151100128e-24,10462.4402964556
"Uba7",49.0049543356736,2.00168917302011,2.42622704511056e-09,8.91013095152822e-08,296.779341166694
"Sort1",9.70413366816432,-2.04642516601518,2.84956781276889e-06,6.08554298863052e-05,60.2451268660344
"Fuca1",11.3700241805005,-2.07342272611228,4.342130813171e-07,1.0832753264174e-05,69.9805965859207
"Lamtor3",11.8463233372154,-2.0891505173798,7.21728686836217e-06,0.00013692703784209,72.8976747396856
"Mlec",6.15714401729164,-2.08994871431147,9.46606802440643e-06,0.00017511152594809,38.2742917826882
"Tbxas1",16.4493501611695,-2.10108719489737,4.90061983568953e-11,2.27154867156564e-09,102.420824611819
"Irf2bp2",9.40760005264037,-2.102978727146,5.90536338921653e-08,1.66698804599406e-06,59.0187117346921
"Pmp22",15.3155029327588,-2.11341781696007,1.26848725832083e-05,0.000224963457682203,93.8715764644103
"Tgfbr1",5.31237571536901,-2.11513824710058,3.55090747979408e-06,7.37106952166924e-05,33.3001602043557
"Atp6v0a1",12.7990506015998,-2.12036570906587,1.2596115539128e-10,5.55454651720033e-09,79.4003727583567
"Cd200r1",8.52187379926495,-2.12471492956916,9.0329444987563e-06,0.000167860503919941,53.0020916090429
"Inf2",6.48629959859206,-2.17660608653404,4.94513962357128e-05,0.00075547657395308,40.4562253368059
"Rnf128",13.7446015707191,-2.18120759536991,1.91555927271039e-09,7.13567696199604e-08,86.1603311020924
"Isyna1",7.47130511989245,-2.22732591098853,1.06204815596245e-05,0.000192966344239236,46.1944201712901
"Metrnl",13.8546707539161,-2.25117885572394,9.17690517672037e-09,3.06824559146249e-07,85.3167547533207
"Pqlc3",7.26636534164135,-2.25532861719536,1.11997060406823e-05,0.000201693602383854,45.0302922243505
"Nek6",9.83806735879982,-2.27357595515525,1.15306520267677e-05,0.000205386592214783,60.9401430387381
"BC056474",7.4913801138117,-2.28975876023626,3.03363032303448e-05,0.000494967123506306,45.9825476586845
"Agps",5.54728038093535,-2.30117691663945,2.47637437362521e-05,0.000412291064082335,34.2073786981262
"Ifngr1",4.81261178146092,-2.30589798411614,5.01408112069333e-05,0.000760313639082085,29.927643141495
"Cd93",5.60599642560843,-2.30627883102741,1.10256287470631e-05,0.000199494492531773,34.9565730683717
"Dock2",13.7154104643376,-2.33535499153529,1.20898019084905e-11,5.87075023627772e-10,85.0497898185879
"Clec4a2",15.9000745366721,-2.34429041276921,3.55700623442428e-11,1.66770441726628e-09,98.8671929873025
"Ndufs7",7.2820812314744,-2.35357758705299,1.72319067795521e-06,3.82005150835831e-05,45.1419330389449
"Hmha1",6.46444378659181,-2.3574591256272,1.142979640864e-07,3.06724602308174e-06,40.3944387678222
"Dnase2a",6.68310801348758,-2.36296923447504,3.93912371549943e-05,0.000622778513004736,41.473478340494
"Arhgap9",4.0923528551048,-2.43205105871996,1.39190862589624e-06,3.14548215237161e-05,25.7904063089536
"Idh1",9.11052806273553,-2.45383315767853,6.74452481065605e-08,1.89730460018386e-06,57.1927952723194
"Preb",4.98718137419102,-2.46995843462025,2.08890152622375e-05,0.000354288121641026,30.958343021392
"Ptprs",6.82291099314765,-2.48641937245999,5.37500202624934e-07,1.31285229132162e-05,42.4853782250382
"Adcy7",9.01207634161579,-2.50293536709956,4.0557745386955e-10,1.65435043433389e-08,56.175484282963
"Fabp4",42.4340704134975,-2.52474870872859,1.75775456269281e-19,1.91196822965972e-17,261.799553952186
"4632428N05Rik",5.85534354086724,-2.59668588401852,3.29133228648946e-08,9.79952145736533e-07,36.6886124213177
"Ckb",4.6067139920127,-2.59814321012384,1.02298046260476e-05,0.000187961139953371,28.4330825778105
"Zfp36l2",21.836824622337,-2.60065733355408,1.04919559740631e-12,5.90299150595908e-11,134.013701465065
"Sulf2",5.26044248705059,-2.6025734461245,1.75927438599996e-05,0.000304071195783638,32.6292098458115
"Glt25d1",18.5354058362946,-2.6082774306548,4.9338891462028e-17,4.52254692749691e-15,115.616457247439
"Nceh1",7.66482559656785,-2.69468579244437,1.14224638971073e-07,3.06724602308174e-06,47.9756393679245
"Arhgap25",14.0775158835022,-2.70980603680773,6.89413993413288e-18,6.94350538057482e-16,87.8857869861543
"Dok2",10.1364757215961,-2.70982812147661,1.22393543323764e-10,5.43042758294257e-09,64.3200788158765
"Dusp3",10.8906926032779,-2.73896848501305,2.76838938744287e-13,1.69808425735029e-11,68.4962134367556
"Nrp1",20.140483000542,-2.73945638621187,5.65991927150136e-15,4.3494906893745e-13,125.754498428323
"Kctd12",15.2003489699995,-2.75637619430762,1.95301481342517e-10,8.38562886732766e-09,94.258351695849
"Rasa3",4.06337933763809,-2.80136061582098,4.33777403519905e-05,0.000676215875177825,25.2809224468134
"Lmna",3.36036879434587,-2.82658420712248,3.66883781508179e-05,0.000582303091350919,21.0193401681725
"Egr2",5.29027342536716,-2.82684567596401,4.34343121590072e-05,0.000676215875177825,33.1812865049171
"Fblim1",7.15939633169198,-2.84138393398582,1.29682459863062e-09,4.89791438686511e-08,45.0481916261677
"Fos",5.29524049910586,-2.8441913533623,2.19176186590461e-06,4.792868694173e-05,33.1468082785018
"Cerk",5.37988914683893,-2.8738624816873,5.55680198002275e-08,1.58504862073516e-06,33.9333896112201
"5430435G22Rik",11.3753021830882,-2.88338016930191,6.71060271318221e-16,5.70261426397297e-14,71.8245707560356
"Slc1a5",5.00909880453504,-2.89944647051436,5.02464079641599e-06,0.000100468185336181,31.3012985181568
"Fam63a",6.39292131226801,-2.90349494109137,2.28593813409515e-06,4.97298221278619e-05,40.0657926811268
"Vegfa",9.18639130588935,-2.90661626007679,1.81792012959108e-08,5.72609745837993e-07,57.4355488663557
"Nfam1",6.55439205310748,-2.91797436908194,3.73433918352912e-08,1.10780869306293e-06,41.2915385044081
"Ccr2",5.40765908304213,-3.00104086004325,1.86214633130286e-07,4.79223652074723e-06,34.0167306751397
"Mafb",3.39165949895756,-3.07288747757358,5.37010754953519e-06,0.000105819655529247,20.9894776510252
"F630028O10Rik",7.07493326093715,-3.08635950949294,4.13648544609966e-09,1.4421131739009e-07,43.7556021066659
"Rab31",4.85659048244547,-3.1503801921594,6.83299920600328e-05,0.000990117362745556,30.1423456678729
"Rassf3",3.3851731638388,-3.16813451215875,2.94057904704818e-05,0.000483654110197964,20.9211838974959
"Pla2g15",6.97151681913858,-3.17405155848523,1.86279097734087e-08,5.82247080197195e-07,43.5982967536901
"Deb1",2.84078030012857,-3.18435338308525,2.19505777623986e-05,0.000369222295640511,17.9253401384632
"Glul",2.97600461870435,-3.22465767128099,1.87788843970893e-05,0.000321170102539736,18.6331495681047
"Slc37a2",5.02174254968566,-3.24532270325589,4.08387389126142e-08,1.20275246227114e-06,31.3770090213587
"Stac2",5.85923309924385,-3.26407630817799,2.9178302788397e-08,8.8161701536201e-07,36.6815183668768
"Daglb",4.31380439324399,-3.27329749423523,1.54004523000658e-08,4.94633424661167e-07,27.1430783595918
"Dhrs3",8.91525884145466,-3.27958110153798,5.08230162630815e-15,3.94870634927828e-13,56.7224177973417
"Ptgs1",3.63997753766704,-3.28924215790712,1.91621333643483e-07,4.91587056560861e-06,22.8945931319277
"Hip1",1.9469518710696,-3.34329353917508,1.86246034210548e-05,0.00031987266254519,12.4508104837067
