x
1	Ifi203
2	Rtp4
3	Stat1
4	Oasl2
5	Pyhin1
6	Stat2
7	Ifit3
8	Sp110
9	Parp14
10	Ifi204
11	Trim30a
12	Pnp
13	Ifit1
14	Mx1
15	Slfn5
