Correlation values of extended T. gondii network 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;TGME49-201785;TGME49-201786;TGME49-201787;TGME49-201788;TGME49-201789;TGME49-201790;TGME49-201791;TGME49-201792;TGME49-201793;TGME49-201794;TGME49-201795;TGME49-201796;TGME49-201797;TGME49-201798;TGME49-201799;TGME49-201800;TGME49-201801;TGME49-201802;TGME49-201803;TGME49-201804;TGME49-201805;TGME49-201806;TGME49-201807;TGME49-201808;TGME49-201809;TGME49-201810;TGME49-201811;TGME49-201812;TGME49-201813;TGME49-201814;TGME49-201815;TGME49-201816;TGME49-201817;TGME49-201818;TGME49-201819;TGME49-201820;TGME49-201821;TGME49-201822;TGME49-201823;TGME49-201824;TGME49-201825;TGME49-201826;TGME49-201827;TGME49-201828;TGME49-201829;TGME49-201830;TGME49-201831;TGME49-201832;TGME49-201833;TGME49-201834;TGME49-201835;TGME49-201836;TGME49-201837;TGME49-201838;TGME49-201839;TGME49-201840;TGME49-201841;TGME49-201842;TGME49-201843;TGME49-201844;TGME49-201845;TGME49-201846;TGME49-201847;TGME49-201848;TGME49-201849;TGME49-201850;TGME49-201851;TGME49-201852;TGME49-201853;TGME49-201854;TGME49-201855;TGME49-201856;TGME49-201857;TGME49-201858;TGME49-201859;TGME49-201860;TGME49-201861;TGME49-201862;TGME49-201863;TGME49-201864;TGME49-201865;TGME49-201866;TGME49-201867;TGME49-201868;TGME49-201869;TGME49-201870;TGME49-201871;TGME49-201872;TGME49-201873;TGME49-201874;TGME49-201875;TGME49-201876;TGME49-201877;TGME49-201878;TGME49-201879;TGME49-201880;TGME49-201881;TGME49-201882;TGME49-201883;TGME49-201884;TGME49-201885;TGME49-201886;TGME49-201887;TGME49-201888;TGME49-201889;TGME49-201890
TGME49-223050::RPS20;-0.120732103551439;0.0503808362674413;0.492996034113827;0.539132604817133;0.490405109365529;0.437048150933799;0.241885855703649;0.126829660102653;0.508681165691383;0.232381664370974;0.482897558465007;0.521227208866169;0.570941058348209;-0.0488795888400728;0.501024533680154;0.460154660567788;-0.121161783833464;0.469827564028108;0.374267499943346;0.171218228973398;0.419338368715424;0.49171288782752;0.00293810647624721;0.358887244434915;1;0.542193650219644;0.328447911923195;0.49939035722487;0.379651079194473;0.533244365618112;0.181506881368258;0.569188736009994;0.429017857066506;-0.43393169395602;-0.000610924757010424;0.470072687452886;0.463307550192854;0.319459320161406;0.432936808547792;0.576389994686927;0.429242575397285;0.463365126468671;0.438331272990756;0.482651133620459;0.240101049764538;0.447893457833959;0.429760358213288;0.489167007286371;0.0821487837590018;0.507075909662793;0.450603824837333;0.39358028380342;0.504176312380753;0.394567204312639;0.472573884259981;0.414195009827955;0.540563270544141;-0.018773051246534;-0.0136835408656775;0.403779227595161;0.521940435460557;0.538202503450937;0.247534406298508;0.480753768478417;0.441364469735876;0.421035513554072;0.437067236183902;0.560423635263594;0.547868385287824;0.0114448526781275;0.489904532964164;0.28538330164165;0.588909235742008;0.479333836574203;0.106160810417137;0.196452948213287;0.420548487281473;0.408442522612926;-0.0873624945879345;0.510649872528925;0.461281970775872;0.00127628902896914;-0.0506589708454425;0.403077296782204;0.190475301459344;0.197346156234184;0.461742680459266;0.450168117278312;0.468609571255999;-0.0468430240137873;0.355223722402749;0.110421231796744;0.261477682543708;0.201187226068532;0.276581231962109;0.325964954152111;0.179033103424944;0.206253386871078;0.221038366887312;0.317737640944802;0.194403885678185;0.29956744228984;0.180505382049684;0.18061464943145;-0.0367952767906365;
TGME49-225080::RPS18;-0.178181413671712;0.00636409643090258;0.542592787674678;0.484057655829957;0.579540796310699;0.480626489136608;0.231239264271857;0.146892293416981;0.623884275782116;0.235543492369029;0.598051259360783;0.616748506921262;0.57676040734436;-0.00569052858952412;0.589289746423202;0.476487321950643;-0.147651014144381;0.40036772241932;0.559353520600076;0.132373015969961;0.51847320697277;0.514861973097953;0.000885441375001241;0.446374357877449;0.542193650219644;1;0.349949107297965;0.595073208564662;0.482489401925581;0.57898932065766;0.230109282909918;0.565361522553894;0.591019675239093;-0.436195334310184;0.0292474218432726;0.385993716102091;0.604589968838901;0.263307535501852;0.43890950904239;0.518111725220195;0.532130611044465;0.569125666929603;0.559716487674446;0.510392641078177;0.345472187389163;0.424767781139843;0.469545074520091;0.593550371009809;0.141775702096088;0.581696119685803;0.461248420879592;0.461524517387372;0.513498402769986;0.467943540034965;0.515465147744784;0.508389757810986;0.551736456636092;-0.0386247158756064;-0.0276477668612208;0.409535930585746;0.592418873928998;0.531044496480926;0.203322408390954;0.513469041299754;0.558977040762481;0.534134440581762;0.524697465798625;0.555069025069867;0.585422660098743;-0.102024412512924;0.511799405005261;0.244879521868935;0.517986404959486;0.55765330989956;0.0386817561405383;0.193028343309439;0.504447537938718;0.558553781081385;-0.0821130699869384;0.577262239020087;0.520428389856273;-0.0305934406661671;-0.0626014438836468;0.471901692612973;0.189171649406647;0.192329914911672;0.571357390177494;0.51979675472089;0.536546209063084;-0.00703628095619901;0.458540998608332;0.121912920887606;0.272622765676165;0.199651199373403;0.303827752798898;0.330075322213653;0.221453645137259;0.212972173088567;0.191526160276076;0.281593807269276;0.198944561148455;0.284418226167684;0.172412835526777;0.216490662129721;0.0141425983995534;
TGME49-226960::PFKII;-0.190169264326308;0.0821376826742877;0.344367926665189;0.244988068195521;0.494057703192396;0.266402693042745;0.104781462102164;0.159298078891978;0.390116719953326;0.204502165779849;0.385956779403938;0.457527114386359;0.36703221873028;0.0753629451139989;0.385375704650847;0.268244891599368;-0.235281519467246;0.375437783741138;0.456970487099989;0.186037316806333;0.303121416285052;0.295305920132429;0.0840451665360895;0.425269081697975;0.328447911923195;0.349949107297965;1;0.301271060483689;0.33134106589928;0.317482068239994;0.21260275491079;0.372654899089646;0.331352246589997;-0.396904407115671;-0.0623256512100405;0.259021984809714;0.310708029002357;0.170719153824747;0.33593691589579;0.212855094461844;0.23138709992894;0.255767854702531;0.31765536442446;0.408957867528859;0.259361201076101;0.364261374280369;0.410859952175458;0.442185645854473;0.151436315606543;0.371089653222187;0.384195626929731;0.330526306520031;0.333540514241562;0.433693168173581;0.352241126965102;0.336687206911801;0.419597721380071;0.0269802534641159;0.0656884516851857;0.26547813325393;0.308276847341971;0.453729515877389;0.266911535000907;0.400723156188509;0.350210862483391;0.3353387092654;0.35239884742074;0.365478318652628;0.35269154090072;-0.135068425883674;0.32192010393318;0.354233707676485;0.23430227346463;0.264238903182261;-0.0754053340660299;0.290096193463058;0.386824057559157;0.367192261732446;-0.0307920833038517;0.404482893522095;0.375510281043771;0.0598801713741836;0.102599563951797;0.270330497604836;0.228761598845182;0.0821323286356337;0.385298939271444;0.279657106237483;0.312329959506357;0.00107612697317416;0.314648114311352;0.0660521163472763;0.158887522862528;0.125021905837387;0.168748103265012;0.150718338099562;0.101920581404918;0.0404919030772158;0.0945424548708864;0.154816908303392;0.103078971786463;0.10448380100804;0.161821162551357;0.126528307867247;0.0649578889149103;
TGME49-226970::RPS11;-0.231758809475196;0.093516521327205;0.521961191276036;0.650899491952679;0.521619528798589;0.487981877965394;0.355536958244255;0.213406739482668;0.491195085871346;0.204013220643452;0.62641491055948;0.578811416628906;0.636261464832328;-0.0493799761610251;0.601854126548794;0.557398803656401;-0.174185578915112;0.375973378975109;0.444204092093227;0.113246984459011;0.646454175357494;0.543795503118167;0.0542028887548584;0.401991498917493;0.49939035722487;0.595073208564662;0.301271060483689;1;0.464103380084683;0.607636032194405;0.173815851767018;0.521881571172737;0.535885661278091;-0.455870144154799;0.0372799445896917;0.347890668050319;0.550716862618098;0.247437706816867;0.528814231920011;0.517396577139449;0.53148883446649;0.554258120134753;0.615549957626637;0.518137486578306;0.217674979832754;0.548282799185794;0.51275585584757;0.493554355702664;0.0511114482905888;0.574391349669373;0.450546134514281;0.438130205346342;0.451414333251478;0.356981338737328;0.492971547233787;0.443388233941372;0.592471560206451;-0.0470847063820471;0.024545085518831;0.395036224224406;0.608838978751321;0.591772872026139;0.252209887098174;0.511822747464963;0.550780688337185;0.431427945370211;0.495727009733535;0.602440646442242;0.599057994486017;-0.131725050159174;0.438911029050339;0.159119052190565;0.575774927340913;0.515136865982866;0.0961765430595802;0.0971038362648221;0.512184704101294;0.519045877275289;-0.0986511489713164;0.617221238123683;0.454941324625194;0.0235646021038468;-0.0456250532018232;0.505824462197491;0.205037400134369;0.131184752688286;0.476833759899474;0.509292827263098;0.493326221646594;-0.00559942156769352;0.341165269408632;0.228640268691613;0.459839691365111;0.366143260387599;0.400987969224205;0.433013065128291;0.287296183215926;0.349259368817208;0.31310620423438;0.403767105927304;0.391210962084554;0.437156769693387;0.335990483710637;0.393810875141972;0.0557164290552616;
TGME49-228470::RPL15;-0.283902720755023;0.0849224090115578;0.541225651663389;0.355311284738186;0.513555603504166;0.386822667382134;0.17312873916259;0.118068711892276;0.402474362126412;0.302567183780619;0.491712027121394;0.490422917331312;0.404430630536672;-0.0284482567717175;0.410548571066346;0.387312958631482;-0.264956114769039;0.285679122026164;0.485101146920369;0.00314141209640214;0.372058033981056;0.45054079552051;-0.00164378696914109;0.404027300990381;0.379651079194473;0.482489401925581;0.33134106589928;0.464103380084683;1;0.435755175466133;0.277994084192491;0.475865396785467;0.372292659758278;-0.371830913224947;-0.0330018748946287;0.375928610361806;0.429613593062832;0.0514530342948402;0.447790316928726;0.382685998687963;0.439651400324196;0.316273740545487;0.446054898041973;0.493506978388063;0.300983849548486;0.403137422402869;0.411275585200344;0.482985672675101;0.201854220935878;0.516670124370123;0.521886383648216;0.423246529270242;0.518956763900647;0.402774948146502;0.388564451580737;0.432811587385089;0.461623222993991;-0.00494830506823963;-0.0437691456957946;0.380941501307319;0.431948429043168;0.407886878514327;0.256768370027033;0.445770587275571;0.484427793023334;0.416091035034634;0.445091127647094;0.401638368395119;0.465171721195493;-0.142101069303363;0.314218044949969;0.333700770094283;0.410011880024798;0.430823476019413;-0.0333182421480551;0.253115453618131;0.487480331406824;0.457354881351601;-0.0420789230216204;0.424619078941339;0.410429672888708;-0.0303259338020474;-0.0414988367487037;0.279861955324872;0.219517126160645;0.0665727939554724;0.536377632035874;0.413678148650919;0.390552334690065;-0.0608082915660857;0.405358987446213;0.161735514474529;0.210440006273405;0.0430683206019725;0.143496752583457;0.18265053201517;0.152654643019091;0.107480272807745;0.131200925241908;0.157039643409989;0.106488422851553;0.131136553400004;0.123531412807534;0.164960989596151;-0.00158016602465649;
TGME49-229250::RPL28;-0.173908565752249;0.0243852838875343;0.536807122153792;0.598138836443546;0.470363422743701;0.450364842306688;0.269850910743905;0.0689753178444866;0.501892033718945;0.34395977444027;0.641932803173566;0.549789959971698;0.557511993965118;-0.0384589062554768;0.661375826540733;0.460180947691792;-0.0789730754708221;0.36623153814179;0.35905440035943;0.149310447731016;0.636660503034232;0.538374939196223;-0.00168963288302315;0.340142026799896;0.533244365618112;0.57898932065766;0.317482068239994;0.607636032194405;0.435755175466133;1;0.154915562005327;0.549476904757455;0.606408966837012;-0.437284709499093;0.0967600039368313;0.369416204479716;0.560662993512391;0.306608878747188;0.503147417787402;0.580807941807735;0.529823737489697;0.583636848429336;0.649559698837693;0.499461105051758;0.208058555771426;0.473530570396936;0.474670338054442;0.484358437268858;0.0789610835643329;0.508140452296636;0.401013921363045;0.479404098356154;0.415543228932335;0.315133429649911;0.568407096588953;0.40350968164616;0.591049910992366;-0.0515989235340519;-0.023816765060752;0.384983308634319;0.658424229222406;0.574430527919296;0.206421217768304;0.489070183585111;0.530652169564917;0.429457398760525;0.464499331825609;0.53489582666847;0.537974709182923;-0.0509593062099251;0.459131505615243;0.0913423506841828;0.561656571586691;0.498237424148825;0.0296277918670184;0.0653999751882229;0.508420429968144;0.472652030748811;-0.0513495791964338;0.639268522216982;0.393650612028914;-0.0116525305544301;-0.103903232321024;0.506104721103485;0.169748491733754;0.0993945515555069;0.453361269098259;0.590413178620306;0.402089380358497;-0.0120901957478131;0.308016400617027;0.297497619568192;0.449049632123837;0.288596392600086;0.376366068324622;0.433424373291522;0.365991494570296;0.326106572862569;0.341419021387762;0.371851992914245;0.461649865753964;0.411496106262012;0.467985498113238;0.463140648821999;-0.0308888208914573;
TGME49-229480;-0.391294079346047;0.153548703317592;0.262278468445642;0.0467306142949448;0.33772498944469;0.23094556739831;-0.143072761834826;0.18128486567188;0.288440726758708;0.305079610193713;0.167104413019176;0.212863638911009;0.103310850522749;-0.115133256662508;0.188126251589833;0.139533843667868;-0.30803738462851;0.128169528200831;0.227293784708055;-0.00677108853022378;0.160766435501786;0.180477603502658;0.103526290463943;0.205676985225083;0.181506881368258;0.230109282909918;0.21260275491079;0.173815851767018;0.277994084192491;0.154915562005327;1;0.171490907237291;0.114342373560842;-0.0941216164319522;-0.260182320039283;0.146679319416508;0.113663283121544;-0.0736493976325204;0.139502447141074;0.143737734281111;0.193520477187842;0.138287343311457;0.234415489053967;0.226013769868933;0.232378506363307;0.197273795717126;0.153544100744798;0.216497924612723;0.161731105097368;0.230002722504705;0.280262320249427;0.186156480663535;0.273681093928327;0.324486358638182;0.195138438764901;0.130230979502577;0.118718631985791;0.0519703053487764;0.0526424915785089;0.0673151015247182;0.155501461677367;0.197480707214872;0.160925273316109;0.199721334510804;0.235465641995054;0.191067665175776;0.177081172015244;0.223926987851785;0.190899677739988;-0.333973657960875;0.148412099609611;0.221264032111205;0.0818714429714085;0.169052724182006;-0.166277995148391;0.226851423687139;0.261092605071343;0.219529807714569;0.228552639885673;0.10984881578524;0.238779990613706;0.0500156554308464;0.174202816082639;0.123124668898698;0.141364558049263;0.102041604262828;0.299909018434846;0.11650627072259;0.209975633426355;0.0577061429071072;0.232430794832404;-0.0920103793671153;-0.0151968594848004;-0.0637072305751172;-0.0220727742348187;-0.076022636200311;-0.0712337894744777;0.00859451958897794;-0.0901048367003998;-0.0248130526942381;-0.0331033111318426;0.0480299786323246;-0.00841404749109259;-0.0647270351184999;-0.131826814121868;
TGME49-231080::RPL38;-0.146639133313139;0.0932029856862018;0.546360681446153;0.44596374969203;0.477542093938238;0.412696657266042;0.255926314506808;0.139782620813052;0.493617107699277;0.190577121897901;0.5591272294433;0.581355866171657;0.513496733516481;0.0225736918095913;0.514973789484708;0.476204992714503;-0.119934056029803;0.387842543551335;0.407364109292403;0.125651839849527;0.468369681955743;0.524373196868479;0.0094730694656463;0.334516983234186;0.569188736009994;0.565361522553894;0.372654899089646;0.521881571172737;0.475865396785467;0.549476904757455;0.171490907237291;1;0.547036473827531;-0.419196516572866;0.0267902707125074;0.422352907270546;0.527384671828164;0.188676748388881;0.508966782327813;0.543159596889111;0.460245147386501;0.371199829690724;0.484261184308458;0.472248892019667;0.232095202130055;0.472265139153654;0.520092936373535;0.550551616257043;0.114147975541991;0.524428738620414;0.479077215700247;0.427344679826373;0.492044770244323;0.332133272228852;0.530028906177851;0.482432950411055;0.549061357157809;-0.075767552189866;-0.0181476106498971;0.464219943220082;0.589892507245827;0.546058185990873;0.135921979862279;0.497153147577501;0.430179935123852;0.530857471758812;0.461716530457254;0.465404525775572;0.548432012138361;0.0142558335059466;0.406307195543365;0.268039799063627;0.503957778163139;0.44153141633346;0.0626146063375835;0.154263203867942;0.443560216768137;0.429778778954081;-0.0563436421219548;0.544607647921811;0.426562226781972;-0.0151694619361321;-0.0585931715011182;0.344543990480027;0.196708067228071;0.15814125879969;0.463891079469405;0.448724814193786;0.448876399395453;-0.0151260118335078;0.344092697817809;0.149778773790687;0.264174632261917;0.192420540947412;0.275328677020436;0.322506280961992;0.207101043755714;0.228216689515689;0.268300602891631;0.287292021282579;0.217491728627305;0.262022642456353;0.209128926354473;0.261690062848812;0.00408049063902524;
TGME49-232230::RPL30;-0.131708438023537;0.0328132367156858;0.432600289307328;0.516300941876915;0.486610857351715;0.450345354113558;0.240015519504841;0.147203119528965;0.509166001699089;0.216761728444273;0.609725275536673;0.635871533123771;0.582016996957549;-0.0139729193955122;0.589651707335481;0.390668418167792;-0.0719433137448814;0.318207931138856;0.359349716702768;0.149727968155721;0.614044267738308;0.472070868668468;0.00983872093905115;0.328574948637871;0.429017857066506;0.591019675239093;0.331352246589997;0.535885661278091;0.372292659758278;0.606408966837012;0.114342373560842;0.547036473827531;1;-0.470464252892835;0.12660924574906;0.313487404552238;0.529037637510491;0.308028787665662;0.58045414536399;0.501020686054886;0.574517882051489;0.519524360876359;0.552764115842159;0.399995838359362;0.203508931774482;0.50878309160476;0.467061054425672;0.532124219149083;0.0888686820266257;0.486412871455131;0.435996443645563;0.427482149372759;0.415908921835587;0.308560498217872;0.605161609822072;0.368002672498911;0.577705743899537;-0.0770070708821672;-0.00765298873066282;0.482470027061423;0.660345170168165;0.535267251462681;0.170020706598608;0.437757173118469;0.564765266934259;0.420482904218365;0.450379468148293;0.520440814917317;0.56976845360823;-0.0656691322527919;0.399249403990475;0.115341203567232;0.465543594148136;0.50764847299103;0.108077448023735;0.0930084529647686;0.41029886752275;0.502897775838498;-0.12337084494576;0.625356047834723;0.349856205813894;0.00200552319908449;-0.0929248947630704;0.447159418064608;0.225815868184097;0.177819718031977;0.441565809526804;0.616345442583733;0.359838613460593;-0.0118684500991766;0.284209144865586;0.31829216447261;0.524134367063022;0.28151968850538;0.470919925640926;0.470199698003683;0.317428994940963;0.270182668763014;0.361077677493738;0.382311846426555;0.360949867378693;0.32958377747027;0.421525911919734;0.489938468141853;0.0115423237324545;
TGME49-233460::SAG1;0.181626761489485;-0.0277106633799117;-0.39005814324101;-0.449726472317539;-0.415672975511378;-0.347760544798682;-0.311423828730964;-0.230912700797716;-0.420593136485718;-0.187533878506242;-0.487268281757347;-0.472260468503115;-0.51328276899196;-0.146254839226552;-0.468661981796687;-0.301819980895425;0.204242579289235;-0.371359067459046;-0.350001604865483;-0.063594453269171;-0.455519767895317;-0.378491392091021;-0.0663328770545547;-0.397379687685951;-0.43393169395602;-0.436195334310184;-0.396904407115671;-0.455870144154799;-0.371830913224947;-0.437284709499093;-0.0941216164319522;-0.419196516572866;-0.470464252892835;1;-0.0846523624306134;-0.291179525024166;-0.404930872235769;-0.287799066111709;-0.443736939518365;-0.339288449578292;-0.324994728066833;-0.432282041666029;-0.378241974967344;-0.311090449817858;-0.192810176516649;-0.386291415788186;-0.446423263693347;-0.447567997119054;-0.125991885243022;-0.433148704867246;-0.330060061521579;-0.417621727145172;-0.358663231235534;-0.311044027235362;-0.42307694955051;-0.36206557056775;-0.444009715433079;-0.0438191792227966;-0.0857424283062173;-0.384687332287093;-0.467108692925757;-0.472653115004856;-0.324306872308281;-0.4112123496884;-0.451010595317879;-0.331884435592626;-0.408451736649978;-0.430852023655804;-0.486513772320959;0.00513677732300585;-0.3810824238839;-0.198720046353097;-0.415795184128781;-0.393190688732402;-0.129952321394392;-0.164335556350894;-0.299026687314844;-0.32752157406248;0.0791915288558299;-0.51937866811473;-0.301852761779126;-0.0903326024855218;-0.0769613139758717;-0.445459244460494;-0.210815545048187;-0.256197101976138;-0.381745398182825;-0.489940238287195;-0.33042489644513;-0.119447922254679;-0.261403487807935;-0.340489297457187;-0.399010652889664;-0.353245358995017;-0.423774414602668;-0.500134618465972;-0.436794719120715;-0.320989026898508;-0.381818550329333;-0.37786439805319;-0.316891498788862;-0.417054245229352;-0.334912892705218;-0.424434299802104;-0.225384166546105;
TGME49-233480::SRS2;0.493987974627634;-0.0904742797917535;0.0226282842707066;0.107962444981487;-0.0625304313152188;-0.0243505654332894;0.1825843432931;-0.0343153193369112;-0.0631055098777498;-0.178418302746498;-0.0286329049888321;0.0335693703603612;0.143487451541706;0.0685781544585719;0.0967300899409512;-0.0485463329568837;0.49017702500919;0.0423655596611585;-0.0883204058793189;0.0717687482200095;0.0457304449566503;0.0620194553303071;-0.0593644855946077;-0.101333223648656;-0.000610924757010424;0.0292474218432726;-0.0623256512100405;0.0372799445896917;-0.0330018748946287;0.0967600039368313;-0.260182320039283;0.0267902707125074;0.12660924574906;-0.0846523624306134;1;-0.0243856270589065;-0.00913977708979379;0.0275674120223751;-0.00156595825693441;0.0775222286493293;-0.167647901930758;0.0683168773182031;-0.140741319748355;-0.0899482132405857;-0.0434283197149927;-0.0453769117078742;-0.0225995344928584;0.0567283974663857;-0.00431113384201251;0.054226472546602;-0.115394412646343;0.171577691403394;-0.0779530042587042;-0.0345764215861544;0.0639953884187556;0.104705023110591;0.0315118564246614;-0.0795788701098646;-0.00396257961753971;0.161658616818078;0.0609820793963294;0.0597341775226825;-0.103089471683092;0.00664906081762444;0.00836649350428103;0.037717606924823;0.157372416521251;0.0524150348494091;-0.0359984814781141;0.595650252965121;-0.0172263941017032;-0.0952327089780257;0.0980513069944381;-0.0426826048712964;0.31240485079049;-0.189716914449274;-0.0299980053678399;-0.010643578867858;-0.141651560465095;0.149274619529802;-0.00348986450986626;0.00855523865200094;-0.0764817586687778;0.0661159950878218;-0.0725132513372824;0.0853900700617308;0.00631559362921029;0.0997259800019981;-0.017374007552506;-0.0261443766151817;-0.204079950676762;0.088000087666208;0.239247046878645;0.17420977303802;0.253028140756134;0.231261595194151;0.267563177458827;0.134876054398223;0.209370494776078;0.193134135659775;0.0561484628790783;0.246846141204041;0.0864297643968505;0.173920872839355;0.156019937863549;
TGME49-234450::RPS15A;-0.108320694440163;0.107305099419543;0.396436729366197;0.251799076487706;0.452274204374676;0.298003002304373;0.152418243810887;0.0454752274121746;0.45068169785683;0.158646392526169;0.435794260661267;0.334598469967159;0.4062142328708;0.0369102663448098;0.38554379191735;0.352452848572315;-0.0619898493152652;0.366466339125836;0.444107728867404;0.0526167383107302;0.171080984582857;0.282035515567667;0.0757631867354231;0.323386584028533;0.470072687452886;0.385993716102091;0.259021984809714;0.347890668050319;0.375928610361806;0.369416204479716;0.146679319416508;0.422352907270546;0.313487404552238;-0.291179525024166;-0.0243856270589065;1;0.439664839567312;0.122331942258448;0.348381719349793;0.353713664223299;0.362297945135661;0.228179847610946;0.344919762962679;0.364776277836074;0.230490355451999;0.260622344888228;0.31940816093263;0.416158695633594;0.00242020370664064;0.391447723520217;0.486786687599008;0.289220327363258;0.471811912462371;0.345651727381817;0.327495661808239;0.410120758766461;0.442298277534676;0.096859624398099;0.027740280653624;0.314070207924425;0.359320870567762;0.358201103723105;0.186107338788497;0.405562411608093;0.282587356661387;0.363526564019003;0.363087297211731;0.454145339147684;0.45146745688911;-0.0116627118862988;0.335113920790606;0.399675176044162;0.364733222979172;0.537915587225986;-0.02570821652019;0.233180630620878;0.315035327737991;0.283757345060258;-0.103006370347597;0.387537498927856;0.362411156521831;0.0447922313749229;-0.0133240618088679;0.221182559221079;0.192693441793372;0.014949037576159;0.416952818521316;0.264773844429511;0.395096718049673;-0.0321208125995413;0.327079685319976;0.0185539005890601;0.00403059779198813;0.0898566220224985;0.0730683136471783;0.0887717475885297;0.00525493516173051;0.034952926990829;0.0667323337874374;0.107017610909711;0.0528556294244233;-0.0105892383979485;0.0331842085280539;0.0491720816497194;-0.0490536872780303;
TGME49-234550::RPL29;-0.199475024966006;0.0714987451948678;0.498448551995389;0.549858128441754;0.509666269803776;0.462771997669535;0.251086673606798;0.155040041542562;0.564621234959247;0.217857341962529;0.577128681665338;0.537250678063576;0.602588548268779;-0.00766965779248753;0.507094343429936;0.379725578128683;-0.129789173156005;0.414653982157789;0.481255289838382;-0.0063407676769893;0.500495866875173;0.446493208028605;0.00533739237327099;0.357785351215864;0.463307550192854;0.604589968838901;0.310708029002357;0.550716862618098;0.429613593062832;0.560662993512391;0.113663283121544;0.527384671828164;0.529037637510491;-0.404930872235769;-0.00913977708979379;0.439664839567312;1;0.254534981415633;0.512373423483674;0.507532197736836;0.455845762175956;0.522921399826536;0.538970627335463;0.487385994776693;0.236059739156188;0.41123063278391;0.452728067849447;0.488130330280103;0.058831711172808;0.578417380323179;0.427023748682986;0.370199706732625;0.445090104199547;0.366809048284232;0.466329651777204;0.475398450526654;0.581700722519927;-0.00139663084134189;-0.0489338162398359;0.434784726421602;0.576659587318545;0.572013649920534;0.229961740562888;0.524143250340686;0.477750835071256;0.486030277465239;0.455062718469581;0.543816777866883;0.572838967445214;-0.155071172965054;0.557798129036013;0.237881084827514;0.465544272643533;0.490517500067039;-0.0308952117674645;0.185532982411124;0.503398536441687;0.473336730204773;-0.111838358819999;0.550612177795885;0.462549493691857;-0.0543849024416531;-0.0539827302198728;0.433971281092216;0.157290564353088;0.0842664588538369;0.537305522335164;0.546348612507286;0.448811050201796;-0.00574090897129054;0.418930906627703;0.186701437289023;0.315118161218439;0.247287630500522;0.273301847565844;0.412821583561481;0.281461096540838;0.206291297383912;0.226589380834151;0.359091862554438;0.21133579268785;0.288176666484333;0.215901647068557;0.298662231412667;-0.0169176431192625;
TGME49-237290;-0.0336740549959107;0.0867415760098674;0.134188362042258;0.359098085739592;0.188907093987967;0.212693179885216;0.185477284854549;0.10534347368922;0.226386438234108;0.08747960635133;0.269234219795379;0.210706911217764;0.330666410398659;0.0867147226843997;0.256515713196063;0.128800411826981;-0.0688655371284618;0.205865183241111;0.0900786550460486;0.0475654113929164;0.259539610370085;0.246734345588822;0.010445080614324;0.210689451663568;0.319459320161406;0.263307535501852;0.170719153824747;0.247437706816867;0.0514530342948402;0.306608878747188;-0.0736493976325204;0.188676748388881;0.308028787665662;-0.287799066111709;0.0275674120223751;0.122331942258448;0.254534981415633;1;0.21233562047003;0.236369417719052;0.315152618928723;0.225014527497179;0.236507883123617;0.122554228586919;0.0528299501421899;0.217029034171785;0.158155726450146;0.203231008096704;0.0478890474352029;0.197932449683034;0.0776449816220663;0.180141145619097;0.0872685189338934;0.148614472659723;0.291149445394757;0.189312153877561;0.321701893455977;-0.0590212793227702;-0.0272437740510909;0.147969570910633;0.321008325337814;0.222118891603587;0.169861767809169;0.162174656155296;0.210449334424154;0.158673340143369;0.191845984299633;0.244872997807486;0.26041137811367;-0.0350958967309591;0.120776046548175;0.0177859471440972;0.27093622952484;0.203398511504065;0.051352205927755;0.0803419208489226;0.141173782583199;0.138826283780661;0.00538216974497042;0.277303867079637;0.119024507737208;-0.0139634689940804;-0.0790152870670035;0.236275962715324;-0.0194343700022545;0.105855520429749;0.149385614799675;0.253517458520931;0.203135969104439;0.0510080819813413;0.1115493409415;0.322850942393094;0.242462210416503;0.250074266993631;0.316137339790403;0.384845889974515;0.281570189125216;0.0847223431929375;0.350074235413585;0.336543480631675;0.260359178999038;0.216535228028017;0.232083119616093;0.324923563595113;0.112422452965382;
